Issue-ID,Beschreibung,Status,Schweregrad,Story Points,Projektpfad,Art des Speicherorts,Pfad,Linie,Spalte,Incident-ID,Hilfelink,Assemblyname,Assemblyversion,Öffentlicher Schlüssel für Assembly.,Ausschnitt
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,393,12,P:System.Windows.Point.X,,,,,"var boundingCenter = new Point(viewport.TopLeft.X + viewport.Width / 2d, viewport.TopLeft.Y + viewport.Height / 2d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,393,12,T:System.Windows.Point,,,,,"var boundingCenter = new Point(viewport.TopLeft.X + viewport.Width / 2d, viewport.TopLeft.Y + viewport.Height / 2d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,393,12,"M:System.Windows.Point.#ctor(System.Double,System.Double)",,,,,"var boundingCenter = new Point(viewport.TopLeft.X + viewport.Width / 2d, viewport.TopLeft.Y + viewport.Height / 2d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,391,12,M:System.Windows.UIElement.UpdateLayout,,,,,this.UpdateLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,386,12,P:System.Windows.Rect.Height,,,,,var newScaleY = oldZoom * curViewSize.Height / viewport.Height;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,386,12,P:System.Windows.Size.Height,,,,,var newScaleY = oldZoom * curViewSize.Height / viewport.Height;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,385,12,P:System.Windows.Rect.Width,,,,,var newScaleX = oldZoom * curViewSize.Width / viewport.Width;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,385,12,P:System.Windows.Size.Width,,,,,var newScaleX = oldZoom * curViewSize.Width / viewport.Width;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,381,12,P:System.Windows.Point.Y,,,,,"var curViewSize = new Size(bottomRightContentSpace.X - topLeftContentSpace.X, bottomRightContentSpace.Y - topLeftContentSpace.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,381,12,P:System.Windows.Point.Y,,,,,"var curViewSize = new Size(bottomRightContentSpace.X - topLeftContentSpace.X, bottomRightContentSpace.Y - topLeftContentSpace.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,381,12,P:System.Windows.Point.X,,,,,"var curViewSize = new Size(bottomRightContentSpace.X - topLeftContentSpace.X, bottomRightContentSpace.Y - topLeftContentSpace.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,381,12,P:System.Windows.Point.X,,,,,"var curViewSize = new Size(bottomRightContentSpace.X - topLeftContentSpace.X, bottomRightContentSpace.Y - topLeftContentSpace.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,381,12,T:System.Windows.Size,,,,,"var curViewSize = new Size(bottomRightContentSpace.X - topLeftContentSpace.X, bottomRightContentSpace.Y - topLeftContentSpace.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,381,12,"M:System.Windows.Size.#ctor(System.Double,System.Double)",,,,,"var curViewSize = new Size(bottomRightContentSpace.X - topLeftContentSpace.X, bottomRightContentSpace.Y - topLeftContentSpace.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,380,12,T:System.Windows.Controls.UIElementCollection,,,,,"var bottomRightContentSpace = TranslatePoint(new Point(ActualWidth, ActualHeight), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,380,12,P:System.Windows.Controls.Panel.Children,,,,,"var bottomRightContentSpace = TranslatePoint(new Point(ActualWidth, ActualHeight), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,380,12,T:System.Windows.UIElement,,,,,"var bottomRightContentSpace = TranslatePoint(new Point(ActualWidth, ActualHeight), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,380,12,P:System.Windows.Controls.UIElementCollection.Item(System.Int32),,,,,"var bottomRightContentSpace = TranslatePoint(new Point(ActualWidth, ActualHeight), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,380,12,P:System.Windows.FrameworkElement.ActualHeight,,,,,"var bottomRightContentSpace = TranslatePoint(new Point(ActualWidth, ActualHeight), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,380,12,P:System.Windows.FrameworkElement.ActualWidth,,,,,"var bottomRightContentSpace = TranslatePoint(new Point(ActualWidth, ActualHeight), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,380,12,T:System.Windows.Point,,,,,"var bottomRightContentSpace = TranslatePoint(new Point(ActualWidth, ActualHeight), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,380,12,"M:System.Windows.Point.#ctor(System.Double,System.Double)",,,,,"var bottomRightContentSpace = TranslatePoint(new Point(ActualWidth, ActualHeight), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,380,12,T:System.Windows.Point,,,,,"var bottomRightContentSpace = TranslatePoint(new Point(ActualWidth, ActualHeight), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,380,12,"M:System.Windows.UIElement.TranslatePoint(System.Windows.Point,System.Windows.UIElement)",,,,,"var bottomRightContentSpace = TranslatePoint(new Point(ActualWidth, ActualHeight), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,379,12,T:System.Windows.Controls.UIElementCollection,,,,,"var topLeftContentSpace = TranslatePoint(new Point(0, 0), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,379,12,P:System.Windows.Controls.Panel.Children,,,,,"var topLeftContentSpace = TranslatePoint(new Point(0, 0), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,379,12,T:System.Windows.UIElement,,,,,"var topLeftContentSpace = TranslatePoint(new Point(0, 0), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,379,12,P:System.Windows.Controls.UIElementCollection.Item(System.Int32),,,,,"var topLeftContentSpace = TranslatePoint(new Point(0, 0), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,379,12,T:System.Windows.Point,,,,,"var topLeftContentSpace = TranslatePoint(new Point(0, 0), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,379,12,"M:System.Windows.Point.#ctor(System.Double,System.Double)",,,,,"var topLeftContentSpace = TranslatePoint(new Point(0, 0), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,379,12,T:System.Windows.Point,,,,,"var topLeftContentSpace = TranslatePoint(new Point(0, 0), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,379,12,"M:System.Windows.UIElement.TranslatePoint(System.Windows.Point,System.Windows.UIElement)",,,,,"var topLeftContentSpace = TranslatePoint(new Point(0, 0), Children[0]);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,366,16,T:System.Windows.Media.ScaleTransform,,,,,cur.RenderTransform = e.NewScale;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,366,16,T:System.Windows.Media.Transform,,,,,cur.RenderTransform = e.NewScale;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,366,16,P:System.Windows.UIElement.RenderTransform,,,,,cur.RenderTransform = e.NewScale;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,364,12,T:System.Windows.Controls.UIElementCollection,,,,,foreach (UIElement cur in this.Children)              {                  cur.RenderTransform = e.NewScale;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,364,12,P:System.Windows.Controls.Panel.Children,,,,,foreach (UIElement cur in this.Children)              {                  cur.RenderTransform = e.NewScale;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,323,8,T:System.Windows.Input.MouseEventArgs,,,,,"private void SetZoomImpl(Point zoomCenter, double oldScale, double newScale, MouseEventArgs parentEvent)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,323,8,T:System.Windows.Point,,,,,"private void SetZoomImpl(Point zoomCenter, double oldScale, double newScale, MouseEventArgs parentEvent)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,358,12,T:System.Windows.Point,,,,,"DragOffset = new Point(zoomEvent.ContentOffset.X, zoomEvent.ContentOffset.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,358,12,P:System.Windows.Point.Y,,,,,"DragOffset = new Point(zoomEvent.ContentOffset.X, zoomEvent.ContentOffset.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,358,12,T:System.Windows.Point,,,,,"DragOffset = new Point(zoomEvent.ContentOffset.X, zoomEvent.ContentOffset.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,358,12,P:System.Windows.Point.X,,,,,"DragOffset = new Point(zoomEvent.ContentOffset.X, zoomEvent.ContentOffset.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,358,12,T:System.Windows.Point,,,,,"DragOffset = new Point(zoomEvent.ContentOffset.X, zoomEvent.ContentOffset.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,358,12,"M:System.Windows.Point.#ctor(System.Double,System.Double)",,,,,"DragOffset = new Point(zoomEvent.ContentOffset.X, zoomEvent.ContentOffset.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,358,12,T:System.Windows.Point,,,,,"DragOffset = new Point(zoomEvent.ContentOffset.X, zoomEvent.ContentOffset.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,354,12,T:System.Windows.Media.ScaleTransform,,,,,"var zoomEvent = new ZoomEventArgs(parentEvent, new ScaleTransform(oldScale, oldScale), newScaleTransform, newOffset);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,354,12,"M:System.Windows.Media.ScaleTransform.#ctor(System.Double,System.Double)",,,,,"var zoomEvent = new ZoomEventArgs(parentEvent, new ScaleTransform(oldScale, oldScale), newScaleTransform, newOffset);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,348,12,P:System.Windows.Media.ScaleTransform.ScaleY,,,,,"ScaleTransform newScaleTransform = new ScaleTransform              {                  ScaleX = newScale,                  ScaleY = newScale              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,348,12,P:System.Windows.Media.ScaleTransform.ScaleX,,,,,"ScaleTransform newScaleTransform = new ScaleTransform              {                  ScaleX = newScale,                  ScaleY = newScale              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,348,12,T:System.Windows.Media.ScaleTransform,,,,,"ScaleTransform newScaleTransform = new ScaleTransform              {                  ScaleX = newScale,                  ScaleY = newScale              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,348,12,M:System.Windows.Media.ScaleTransform.#ctor,,,,,"ScaleTransform newScaleTransform = new ScaleTransform              {                  ScaleX = newScale,                  ScaleY = newScale              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,345,12,P:System.Windows.Rect.Y,,,,,"Point newOffset = new Point(-newView.X * newScale, -newView.Y * newScale);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,345,12,P:System.Windows.Rect.X,,,,,"Point newOffset = new Point(-newView.X * newScale, -newView.Y * newScale);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,345,12,T:System.Windows.Point,,,,,"Point newOffset = new Point(-newView.X * newScale, -newView.Y * newScale);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,345,12,"M:System.Windows.Point.#ctor(System.Double,System.Double)",,,,,"Point newOffset = new Point(-newView.X * newScale, -newView.Y * newScale);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,342,12,T:System.Windows.Rect,,,,,"Rect newView = ZoomView(curView, oldScale, newScale, relZoomPoint);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,335,12,P:System.Windows.FrameworkElement.ActualHeight,,,,,"Point relZoomPoint = new Point              {                  X = zoomCenter.X / this.ActualWidth,                  Y = zoomCenter.Y / this.ActualHeight              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,335,12,P:System.Windows.Point.Y,,,,,"Point relZoomPoint = new Point              {                  X = zoomCenter.X / this.ActualWidth,                  Y = zoomCenter.Y / this.ActualHeight              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\Controls\DragCanvas.cs,335,12,P:System.Windows.Point.Y,,,,,"Point relZoomPoint = new Point              {                  X = zoomCenter.X / this.ActualWidth,                  Y = zoomCenter.Y / this.ActualHeight              };"
